cycle_id,total_seed,size,weight,harvested,SR
18590,250000,220.0,795.0,174900.0,69.96
19302,285670,153.0,440.66,67420.98000000001,23.60100115517906
19302,285670,153.0,20.0,3060.0,1.071166030734764
19302,285670,192.0,33.0,6336.0,2.2179437812860994
19302,285670,192.0,3.2,614.4000000000001,0.21507333636713694
19302,285670,119.0,597.22,71069.18000000001,24.87806910071061
19302,285670,119.0,575.42,68474.98,23.969958343543247
19302,285670,180.0,11.0,1980.0,0.693107431651906
19302,285670,225.0,9.02,2029.5,0.7104351174432036
19302,285670,98.0,1018.82,99844.36,34.950943396226414
19302,285670,182.5,52.34,9552.050000000001,3.3437357790457525
19302,285670,182.5,3.0,547.5,0.19165470647950433
19302,285670,225.0,1.78,400.5,0.14019673049322645
22263,277368,170.0,144.6,24582.0,8.862594098814572
27305,296000,127.0,363.1,46113.700000000004,15.578952702702702
27305,296000,91.6,481.5,44105.399999999994,14.900472972972972
27305,296000,64.4,651.7,41969.48,14.178878378378378
27305,296000,50.2,766.5,38478.3,12.999425675675678
27305,296000,76.4,3.4,259.76,0.08775675675675675
27305,296000,120.0,10.1,1212.0,0.4094594594594595
27305,296000,39.4,3109.5,122514.29999999999,41.38996621621621
27305,296000,50.8,14.0,711.1999999999999,0.24027027027027026
27305,296000,120.0,44.3,5316.0,1.7959459459459461
28605,80000,210.0,150.0,31500.0,39.375
16040,240000,55.0,153.0,8415.0,3.5062500000000005
16040,240000,150.0,6.73,1009.5000000000001,0.4206250000000001
16040,240000,54.0,308.3,16648.2,6.93675
16040,240000,100.0,32.16,3215.9999999999995,1.3399999999999999
18760,50000,112.9,86.2,9731.980000000001,19.463960000000004
18760,50000,69.0,212.1,14634.9,29.2698
18760,50000,44.4,140.5,6238.2,12.4764
19097,392312,110.0,3007.0,330770.0,84.31299577886988
19097,392312,97.0,400.0,38800.0,9.89008748139236
16163,155792,111.23,321.26,35733.7498,22.93683231488138
16163,155792,111.23,21.87,2432.6001,1.5614409597411936
16163,155792,111.23,18.11,2014.3753,1.2929902048885693
24166,579040,131.0,2353.0,308243.0,53.23345537441282
24166,579040,123.0,1730.0,212790.0,36.74875656258635
25895,103629,38.0,21.75,826.5,0.7975566685001302
25895,103629,161.0,159.5,25679.5,24.78022561252159
19315,285714,156.0,438.74,68443.44,23.955227955227958
19315,285714,119.0,532.34,63348.46000000001,22.171983171983175
19315,285714,119.0,506.88,60318.72,21.11157311157311
19315,285714,180.0,8.58,1544.4,0.5405405405405406
19315,285714,225.0,16.88,3798.0,1.3293013293013294
19315,285714,82.0,1357.86,111344.51999999999,38.97062097062097
19315,285714,82.0,24.64,2020.48,0.7071687071687072
19315,285714,190.0,67.48,12821.2,4.487424487424488
19315,285714,190.0,7.0,1330.0,0.4655004655004655
19315,285714,190.0,0.6,114.0,0.0399000399000399
25214,50000,124.0,94.0,11656.0,23.311999999999998
25214,50000,95.0,407.5,38712.5,77.425
13414,125000,81.0,116.06,9400.86,7.520688000000001
13414,125000,57.8,243.31,14063.318,11.2506544
13414,125000,45.8,232.57,10651.705999999998,8.521364799999999
13414,125000,38.0,241.18,9164.84,7.331872000000001
13414,125000,27.0,528.1,14258.7,11.406960000000002
14095,84000,68.0,1105.3,75160.4,89.47666666666666
14095,84000,68.0,844.5,57426.0,68.36428571428571
14095,84000,90.0,63.3,5697.0,6.7821428571428575
14095,84000,75.0,103.0,7725.0,9.196428571428573
14095,84000,110.0,36.5,4015.0,4.779761904761905
14095,84000,68.0,844.5,57426.0,68.36428571428571
14095,84000,90.0,63.3,5697.0,6.7821428571428575
21892,110000,50.0,425.0,21250.0,19.318181818181817
27108,485460,37.5,10971.0,411412.5,84.74694104560623
14580,127000,85.0,225.9,19201.5,15.119291338582677
14580,127000,85.0,52.5,4462.5,3.513779527559055
14580,127000,74.0,94.0,6956.0,5.477165354330708
13892,442080,91.7,953.0,87390.1,19.767937929786466
13892,442080,76.4,934.0,71357.6,16.14133188563156
13892,442080,66.0,685.0,45210.0,10.226655808903367
13892,442080,58.0,1580.0,91640.0,20.729279768367718
14578,447000,155.0,600.0,93000.0,20.80536912751678
14578,447000,161.0,361.0,58121.0,13.002460850111857
12865,484631,69.87,5875.57,410526.0759,84.70900043538279
26241,499800,80.24,1234.65,99068.316,19.821591836734694
26241,499800,164.0,19.2,3148.7999999999997,0.6300120048019207
26241,499800,57.38,1028.5,59015.33,11.807789115646258
26241,499800,116.0,8.75,1015.0,0.20308123249299723
26241,499800,46.32,5653.9,261888.648,52.398689075630244
26241,499800,94.0,153.3,14410.2,2.8831932773109243
15497,190068,99.01,483.31,47852.523100000006,25.176527926847236
18560,20000,1000.0,3.0,3000.0,15.0
23734,277750,64.0,1142.62,73127.68,26.328597659765972
23734,277750,64.0,24.26,1552.64,0.5590063006300631
23734,277750,58.0,1911.32,110856.56,39.91235283528353
23734,277750,58.0,96.68,5607.4400000000005,2.0188802880288033
8011,469900,65.0,1556.62,101180.29999999999,21.53230474569057
8011,469900,38.0,10199.94,387597.72000000003,82.48515003192169
10755,110000,500.0,100.0,50000.0,45.45454545454545
29873,125000,85.0,1038.0,88230.0,70.584
19062,281600,115.8,561.43,65013.59399999999,23.087213778409087
19062,281600,115.8,4.42,511.83599999999996,0.18175994318181818
19062,281600,90.76,771.9,70057.644,24.87842471590909
19062,281600,90.76,15.96,1448.5296,0.5143926136363637
19062,281600,87.82,1073.04,94234.37279999998,33.46391079545454
19062,281600,87.82,34.75,3051.745,1.0837162642045455
24032,500000,36.0,7500.0,270000.0,54.0
15305,681206,124.0,1.22,151.28,0.022207672862540846
15305,681206,126.58,0.86,108.8588,0.01598030551698018
15305,681206,265.5,0.29,76.99499999999999,0.011302748360995058
15305,681206,158.6,1.47,233.142,0.03422488938735126
15305,681206,100.4,962.4,96624.96,14.184396496801263
15305,681206,70.0,1398.95,97926.5,14.375460580206282
15305,681206,61.0,4257.0,259677.0,38.12018684509532
27766,303150,102.8,727.8,74817.84,24.680138545274616
15782,40000,270.0,115.0,31050.0,77.625
28869,60000,180.0,300.0,54000.0,90.0
24191,73200,303.0,147.0,44541.0,60.84836065573771
24191,73200,175.0,217.0,37975.0,51.87841530054644
24191,73200,175.0,217.0,37975.0,51.87841530054644
18918,865150,105.0,2127.34,223370.7,25.818725076576314
18918,865150,69.2,1864.6,129030.31999999999,14.914213720164133
18918,865150,50.0,2173.1,108655.0,12.559093798763222
18918,865150,41.0,1778.8,72930.8,8.42984453562966
18918,865150,34.0,9513.6,323462.4,37.38801363925331
21684,230826,119.8,112.5,13477.5,5.838813651841647
4446,100000,68.0,1118.5,76058.0,76.058
21866,144000,121.0,970.0,117370.0,81.50694444444444
16637,350000,94.0,511.17,48049.98,13.728565714285715
16637,350000,189.65,80.3,15228.895,4.351112857142858
16637,350000,189.65,24.0,4551.6,1.300457142857143
23741,266000,69.0,3182.0,219558.0,82.5406015037594
23741,266000,69.0,107.86,7442.34,2.7978721804511277
25649,42500,100.0,177.0,17700.0,41.647058823529406
27703,325000,99.6,1212.59,120773.96399999998,37.16121969230768
27703,325000,160.0,283.07,45291.2,13.935753846153846
27703,325000,99.6,45.2,4501.92,1.3852061538461538
27703,325000,99.6,17.1,1703.16,0.5240492307692307
27703,325000,99.6,16.0,1593.6,0.4903384615384615
27703,325000,99.6,5.0,498.0,0.15323076923076925
27703,325000,99.0,1212.59,120046.40999999999,36.93735692307692
27703,325000,99.0,283.07,28023.93,8.622747692307692
27703,325000,99.0,17.1,1692.9,0.5208923076923078
27703,325000,99.0,16.0,1584.0,0.4873846153846154
27703,325000,99.0,45.2,4474.8,1.3768615384615384
27703,325000,99.0,5.0,495.0,0.1523076923076923
16138,10000,210.0,27.0,5670.0,56.699999999999996
17475,150000,130.0,430.0,55900.0,37.266666666666666
19529,160000,82.91,614.32,50933.2712,31.833294500000004
19529,160000,150.0,12.1,1815.0,1.134375
19529,160000,62.39,685.2,42749.628000000004,26.718517500000004
19529,160000,100.0,33.19,3319.0,2.074375
19529,160000,49.86,511.21,25488.9306,15.930581625
19529,160000,100.0,9.26,926.0,0.57875
19529,160000,39.82,890.24,35449.3568,22.155848
19529,160000,70.0,8.24,576.8000000000001,0.36050000000000004
24204,296348,112.6,124.66,14036.715999999999,4.7365651193866665
24204,296348,90.0,721.33,64919.700000000004,21.906576052478844
18611,230490,132.78,535.69,71128.91820000001,30.859871664714312
18611,230490,132.78,9.99,1326.4722,0.5755009761811791
18611,230490,91.0,831.45,75661.95,32.82656514382403
18611,230490,91.0,30.73,2796.43,1.2132543711223913
18611,230490,94.0,1021.36,96007.84,41.653798429432946
18611,230490,94.0,74.38,6991.719999999999,3.0334157664106898
18611,230490,94.0,9.62,904.28,0.39232938522278626
17044,691488,103.58,933.26,96667.0708,13.979573152390207
25890,121011,57.0,96.65,5509.05,4.552520018841263
20771,33000,130.0,100.0,13000.0,39.39393939393939
20771,33000,130.0,263.0,34190.0,103.60606060606061
28067,156086,126.0,7.12,897.12,0.5747600681675487
28067,156086,93.44,368.78,34458.803199999995,22.076805863434256
28067,156086,144.0,16.1,2318.4,1.4853350076240022
28067,156086,72.55,1669.34,121110.61699999998,77.59223569058082
11339,55000,115.0,150.0,17250.0,31.363636363636367
11339,55000,102.0,121.0,12342.0,22.439999999999998
11339,55000,141.0,70.0,9870.0,17.945454545454545
18292,20000,280.0,14.0,3920.0,19.6
15772,75000,80.0,120.0,9600.0,12.8
17828,4000,250.0,2.75,687.5,17.1875
17828,4000,250.0,3.0,750.0,18.75
17828,4000,150.0,3.5,525.0,13.125
17828,4000,130.0,2.0,260.0,6.5
17828,4000,120.0,2.0,240.0,6.0
17828,4000,120.0,8.75,1050.0,26.25
18614,290400,84.43,591.09,49905.72870000001,17.185168285123968
18614,290400,84.43,21.38,1805.1134,0.621595523415978
18614,290400,69.27,751.27,52040.47289999999,17.92027303719008
18614,290400,69.27,35.4,2452.158,0.8444070247933884
18614,290400,66.3,857.64,56861.532,19.5804173553719
18614,290400,66.3,83.47,5534.061,1.9056683884297518
18614,290400,66.3,13.01,862.563,0.297025826446281
18614,290400,66.3,41.39,2744.1569999999997,0.9449576446280991
18543,27800,250.0,20.0,5000.0,17.985611510791365
18742,451950,88.3,676.39,59725.236999999994,13.215009846221925
18742,451950,79.6,807.61,64285.755999999994,14.224085850204668
18742,451950,60.0,5511.72,330703.2,73.17251908396946
28766,50000,136.0,420.0,57120.0,114.24000000000001
22689,60000,108.0,110.0,11880.0,19.8
22689,60000,95.0,135.0,12825.0,21.375
22689,60000,95.0,100.0,9500.0,15.833333333333332
22689,60000,85.0,365.5,31067.5,51.77916666666667
27976,117302,119.0,159.7,19004.3,16.201173040527866
27976,117302,119.0,0.89,105.91,0.09028831562974203
27976,117302,46.0,55.43,2549.78,2.173688428159793
27976,117302,70.0,66.37,4645.900000000001,3.9606315322841903
27976,117302,56.0,503.99,28223.440000000002,24.060493427222042
16513,200000,111.0,814.85,90448.35,45.224175
17887,300000,400.0,800.0,320000.0,106.66666666666667
22894,94997,105.0,120.0,12600.0,13.263576744528773
22894,94997,75.0,176.0,13200.0,13.895175637125384
22894,94997,48.0,327.0,15696.0,16.522627030327275
22894,94997,48.0,546.0,26208.0,27.588239628619853
22894,94997,48.0,51.0,2448.0,2.5769234817941618
25391,100000,94.0,351.5,33041.0,33.041
25391,100000,63.0,300.0,18900.0,18.9
25391,100000,54.0,630.25,34033.5,34.0335
14506,30000,118.0,39.0,4602.0,15.340000000000002
14506,30000,150.0,22.0,3300.0,11.0
14506,30000,80.0,43.0,3440.0,11.466666666666667
14506,30000,100.0,20.5,2050.0,6.833333333333333
14506,30000,50.0,30.5,1525.0,5.083333333333333
14506,30000,70.0,16.0,1120.0,3.733333333333334
14506,30000,40.0,300.0,12000.0,40.0
15301,39667,365.5,0.2,73.10000000000001,0.18428416567928002
15301,39667,173.0,1.66,287.18,0.7239771094360551
15301,39667,127.2,0.98,124.656,0.31425618272115363
15301,39667,38.0,1013.0,38494.0,97.04288199258829
18745,458480,76.3,752.19,57392.097,12.51790634269761
18745,458480,61.0,948.92,57884.119999999995,12.625222474262781
18745,458480,46.0,7028.89,323328.94,70.52192898272553
11149,70000,175.0,250.0,43750.0,62.5
17626,84192,92.6,417.23,38635.498,45.88974961991638
17626,84192,92.6,10.22,946.372,1.1240640440896998
24688,253773,72.0,353.86,25477.920000000002,10.039649608114338
24688,253773,57.0,406.0,23142.0,9.119173434526132
24688,253773,42.0,245.55,10313.1,4.06390750789091
24688,253773,40.0,264.45,10578.0,4.168292135097115
24688,253773,42.32,2997.38,126849.1216,49.98527093110772
24688,253773,62.0,17.81,1104.22,0.43512115158034936
22588,400000,500.0,1000.0,500000.0,125.0
26914,500000,150.0,4000.0,600000.0,120.0
17875,74000,175.0,158.0,27650.0,37.36486486486486
11853,50000,200.0,22.0,4400.0,8.799999999999999
11853,50000,200.0,67.0,13400.0,26.8
17063,1037458,79.09,620.1,49043.709,4.727295851976659
17063,1037458,158.62,23.29,3694.2598,0.3560876488493992
18538,300000,20.7,3526.0,72988.2,24.3294
21661,2800,217.0,6.3,1367.1,48.824999999999996
21661,2800,167.0,2.7,450.90000000000003,16.10357142857143
21661,2800,160.0,4.15,664.0,23.714285714285715
21661,2800,152.0,7.7,1170.4,41.800000000000004
28843,3500,210.0,4.8,1008.0,28.799999999999997
28843,3500,205.0,3.0,615.0,17.57142857142857
28843,3500,198.0,2.9,574.1999999999999,16.405714285714286
28843,3500,180.0,3.0,540.0,15.428571428571427
28843,3500,173.0,2.3,397.9,11.368571428571428
21360,37500,150.0,590.0,88500.0,236.0
10201,60000,84.0,217.16,18241.44,30.402399999999997
10201,60000,65.0,301.48,19596.2,32.660333333333334
10201,60000,65.0,13.9,903.5,1.5058333333333334
10201,60000,52.0,7.45,387.40000000000003,0.6456666666666667
10201,60000,52.0,191.53,9959.56,16.599266666666665
15809,75000,107.0,280.0,29960.0,39.94666666666667
18027,80000,155.0,106.0,16430.0,20.5375
18027,80000,100.0,650.0,65000.0,81.25
23709,164000,71.0,270.0,19170.0,11.689024390243903
23709,164000,71.0,10.0,710.0,0.43292682926829273
23709,164000,48.0,90.0,4320.0,2.6341463414634148
23709,164000,48.0,120.0,5760.0,3.51219512195122
23709,164000,48.0,120.0,5760.0,3.51219512195122
23709,164000,48.0,0.94,45.12,0.02751219512195122
23709,164000,36.8,3618.31,133153.808,81.19134634146342
23709,164000,36.8,9.62,354.01599999999996,0.21586341463414632
23709,164000,36.8,4.0,147.2,0.0897560975609756
23709,164000,36.8,1.33,48.943999999999996,0.029843902439024392
23709,164000,36.8,24.53,902.704,0.5504292682926829
29264,50000,200.0,60.0,12000.0,24.0
12861,793531,73.1,10063.0,735605.2999999999,92.70025997724095
24695,232083,84.0,365.0,30660.0,13.210790967024726
24695,232083,59.0,370.0,21830.0,9.406117638948135
24695,232083,59.0,15.0,885.0,0.3813290934708703
24695,232083,56.0,692.6,38785.6,16.711952189518403
24695,232083,55.42,1548.41,85812.88220000001,36.975083138359985
24695,232083,89.0,57.42,5110.38,2.2019622290301317
18834,190000,139.0,242.51,33708.89,17.74152105263158
18834,190000,214.0,28.28,6051.92,3.185221052631579
18834,190000,159.0,300.0,47700.0,25.105263157894736
18834,190000,138.0,170.0,23460.0,12.347368421052632
18834,190000,212.0,19.0,4028.0,2.12
17879,179200,122.0,1022.5,124745.0,69.61216517857143
17879,179200,168.0,36.95,6207.6,3.4640625000000003
5435,351750,137.0,284.58,38987.46,11.083855010660981
5435,351750,109.0,957.16,104330.44,29.660395167022035
10169,20000,400.0,40.0,16000.0,80.0
10169,20000,400.0,7.5,3000.0,15.0
15773,200000,115.0,596.0,68540.0,34.27
15773,200000,80.0,11.5,920.0,0.45999999999999996
15773,200000,47.0,673.8,31668.6,15.834299999999999
15773,200000,29.0,726.8,21077.199999999997,10.538599999999999
17269,150000,62.0,1000.0,62000.0,41.333333333333336
24331,520000,80.0,6200.0,496000.0,95.38461538461539
27149,70000,199.0,36.0,7164.0,10.234285714285713
27149,70000,110.0,412.75,45402.5,64.86071428571428
25273,72000,300.0,175.0,52500.0,72.91666666666666
25441,51000,130.0,224.0,29120.0,57.09803921568627
8475,60000,175.0,54.0,9450.0,15.75
8475,60000,170.0,41.0,6970.0,11.616666666666667
8475,60000,150.0,200.0,30000.0,50.0
8475,60000,150.0,400.0,60000.0,100.0
10009,100000,157.0,808.0,126856.0,126.856
24444,400000,35.0,5300.0,185500.0,46.375
25582,25500,145.0,50.0,7250.0,28.431372549019606
22264,341376,243.0,0.0,0.0,0.0
24692,247266,76.0,330.0,25080.0,10.142923005993545
24692,247266,64.0,393.0,25152.0,10.1720414452452
24692,247266,48.0,322.2,15465.599999999999,6.254640751255732
24692,247266,42.0,257.05,10796.1,4.366188638955619
24692,247266,46.0,2410.4,110878.40000000001,44.8417493711226
24692,247266,74.63,13.5,1007.5049999999999,0.40745796025333036
20293,310440,110.0,911.0,100210.0,32.279989692049995
20293,310440,72.0,2404.0,173088.0,55.755701584847316
20614,240000,113.87,402.66,45850.8942,19.104539250000002
20614,240000,113.54,1245.17,141376.6018,58.90691741666667
20614,240000,275.0,32.74,9003.5,3.751458333333333
14579,320000,133.0,245.6,32664.8,10.20775
14579,320000,133.0,1329.2,176783.6,55.24487500000001
22899,110830,125.0,117.5,14687.5,13.252278264007941
22899,110830,86.0,159.0,13674.0,12.337814671117929
22899,110830,54.0,308.5,16659.0,15.031128755752052
22899,110830,52.0,869.0,45188.0,40.77235405576107
22899,110830,52.0,35.6,1851.2,1.670305873860868
7999,23912,47.0,610.85,28709.95,120.06503011040482
16165,164138,110.52,52.49,5801.1948,3.5343398847311405
16165,164138,110.52,452.83,50046.7716,30.49066736526581
16165,164138,110.52,5.0,552.6,0.3366679257697791
27748,50000,200.0,345.0,69000.0,138.0
23340,4500,178.0,3.0,534.0,11.866666666666667
23340,4500,167.0,3.75,626.25,13.916666666666666
23340,4500,147.0,2.3,338.09999999999997,7.513333333333333
23340,4500,121.0,3.0,363.0,8.066666666666666
23340,4500,99.0,3.5,346.5,7.7
23340,4500,98.0,2.5,245.0,5.444444444444444
23340,4500,95.0,3.5,332.5,7.388888888888889
23340,4500,65.0,1.0,65.0,1.4444444444444444
23340,4500,60.0,2.0,120.0,2.666666666666667
23340,4500,58.0,5.3,307.4,6.83111111111111
23340,4500,55.0,5.85,321.75,7.1499999999999995
20529,3000,240.0,2.0,480.0,16.0
20529,3000,160.0,1.75,280.0,9.333333333333334
20529,3000,155.0,2.1,325.5,10.85
20529,3000,150.0,2.55,382.5,12.75
20529,3000,133.0,1.3,172.9,5.763333333333334
20529,3000,127.0,2.1,266.7,8.889999999999999
20529,3000,104.0,3.55,369.2,12.306666666666665
20529,3000,102.0,5.0,510.0,17.0
26178,300000,85.0,3112.0,264520.0,88.17333333333333
9998,75000,53.0,210.0,11130.0,14.84
24182,150000,105.0,462.0,48510.0,32.34
24182,150000,200.0,78.6,15719.999999999998,10.479999999999999
5253,124800,114.0,90.0,10260.0,8.221153846153847
5253,124800,88.0,99.6,8764.8,7.023076923076922
5253,124800,66.0,185.12,12217.92,9.790000000000001
5253,124800,55.0,235.8,12969.0,10.391826923076923
5253,124800,48.0,185.98,8927.039999999999,7.153076923076922
5253,124800,40.0,243.28,9731.2,7.797435897435897
5253,124800,34.0,1370.0,46580.0,37.32371794871795
5253,124800,45.0,25.26,1136.7,0.9108173076923078
5253,124800,103.0,6.46,665.38,0.5331570512820513
15005,109620,57.0,918.0,52326.0,47.73399014778325
15005,109620,57.0,318.0,18126.0,16.535303776683087
15005,109620,57.0,480.0,27360.0,24.958949096880133
15005,109620,57.0,120.0,6840.0,6.239737274220033
11928,310500,81.83,948.97,77654.2151,25.009409049919483
11928,310500,58.17,1028.33,59817.956099999996,19.26504222222222
11928,310500,46.27,3101.4,143501.77800000002,46.21635362318841
25204,42000,120.0,375.0,45000.0,107.14285714285714
26255,500400,130.0,1998.7,259831.0,51.92466027178257
26255,500400,194.0,110.52,21440.88,4.284748201438849
26255,500400,130.0,134.1,17433.0,3.483812949640288
9057,120000,270.0,200.0,54000.0,45.0
9057,120000,180.0,219.0,39420.0,32.85
11632,100000,105.0,278.0,29190.0,29.189999999999998
11632,100000,76.0,228.6,17373.6,17.373599999999996
11632,100000,59.0,334.0,19706.0,19.706000000000003
11632,100000,55.0,480.0,26400.0,26.400000000000002
17751,337456,100.0,299.45,29945.0,8.873749466597127
17751,337456,76.32,142.8,10898.496,3.229605044805841
17751,337456,76.32,1.13,86.24159999999999,0.025556398463799722
17751,337456,64.74,327.01,21170.627399999998,6.2735963799725
17751,337456,64.74,8.6,556.7639999999999,0.16498862073870368
17751,337456,58.38,3793.73,221477.9574,65.6316549120478
17751,337456,58.38,193.86,11317.546800000002,3.353784434118819
23316,540302,77.0,331.34,25513.179999999997,4.722022128365247
23316,540302,69.3,414.08,28695.744,5.311056409193377
23316,540302,67.4,1230.79,82955.246,15.353496007788237
23316,540302,67.0,45.9,3075.2999999999997,0.5691816798753289
27964,75000,85.0,350.0,29750.0,39.666666666666664
16251,3000,172.0,6.5,1118.0,37.266666666666666
16251,3000,170.0,10.6,1802.0,60.06666666666667
23377,25000,130.0,75.0,9750.0,39.0
23377,25000,110.0,336.0,36960.0,147.84
24103,9820,206.0,24.14,4972.84,50.63991853360489
24103,9820,99.0,2.19,216.81,2.2078411405295317
27901,50000,200.0,109.0,21800.0,43.6
14604,301842,88.25,535.52,47259.64,15.657078869077198
14604,301842,88.25,20.08,1772.06,0.5870819832892705
14604,301842,61.11,714.32,43652.0952,14.461902319756694
14604,301842,61.11,9.9,604.989,0.20043234539924862
14604,301842,52.46,339.0,17783.94,5.891804321466197
14604,301842,46.85,3268.6,153133.91,50.733135216437745
24153,100000,83.0,191.1,15861.3,15.8613
24153,100000,140.0,20.5,2870.0,2.87
24153,100000,76.0,278.0,21128.0,21.128
24153,100000,110.0,77.0,8470.0,8.469999999999999
14344,3000,120.0,2.0,240.0,8.0
14344,3000,120.0,1.0,120.0,4.0
14344,3000,110.0,2.0,220.0,7.333333333333333
14344,3000,110.0,2.5,275.0,9.166666666666666
14344,3000,110.0,1.0,110.0,3.6666666666666665
14344,3000,110.0,2.5,275.0,9.166666666666666
14344,3000,100.0,2.0,200.0,6.666666666666667
14344,3000,100.0,5.0,500.0,16.666666666666664
23634,275000,23.2,4520.0,104864.0,38.132363636363635
23634,275000,23.2,4520.0,104864.0,38.132363636363635
25613,60000,280.0,230.0,64400.0,107.33333333333333
11346,120000,200.0,155.0,31000.0,25.833333333333336
11346,120000,200.0,200.0,40000.0,33.33333333333333
22536,302049,213.0,897.0,191061.0,63.25496856470308
28808,1400000,87.6,2310.0,202356.0,14.454
28808,1400000,130.0,775.0,100750.0,7.196428571428572
28808,1400000,90.0,286.57,25791.3,1.8422357142857142
28808,1400000,90.0,296.35,26671.500000000004,1.905107142857143
28808,1400000,90.0,334.78,30130.199999999997,2.152157142857143
28808,1400000,90.0,289.95,26095.5,1.8639642857142857
28808,1400000,67.0,1070.5,71723.5,5.123107142857143
28808,1400000,40.2,3715.0,149343.0,10.667357142857142
28073,200126,85.32,385.7,32907.924,16.443602530405844
28073,200126,92.0,1.92,176.64,0.08826439343213774
28073,200126,59.23,393.06,23280.943799999997,11.633143019897464
28073,200126,46.78,2235.74,104587.9172,52.26103414848645
28073,200126,98.0,9.94,974.12,0.4867533453924028
11773,50000,77.0,165.0,12705.0,25.41
15007,301050,274.0,0.01,2.74,0.0009101478159774124
17946,100000,212.0,450.0,95400.0,95.39999999999999
25353,150000,157.0,227.0,35639.0,23.75933333333333
25353,150000,106.0,410.0,43460.0,28.973333333333333
25353,150000,84.0,334.0,28056.0,18.704
25353,150000,75.0,503.0,37725.0,25.15
27584,100000,75.0,150.0,11250.0,11.25
27584,100000,45.0,290.0,13050.0,13.05
27584,100000,35.0,267.9,9376.5,9.3765
27584,100000,32.0,1032.08,33026.56,33.026559999999996
27892,100000,190.0,210.0,39900.0,39.900000000000006
27892,100000,150.0,210.0,31500.0,31.5
27892,100000,120.0,200.0,24000.0,24.0
27892,100000,120.0,100.0,12000.0,12.0
27892,100000,100.0,50.0,5000.0,5.0
27892,100000,19.0,1000.0,19000.0,19.0
28304,40000,307.0,92.0,28244.0,70.61
16332,246000,93.55,377.85,35347.8675,14.369051829268292
16332,246000,71.59,383.87,27481.2533,11.17124117886179
16332,246000,60.0,2416.24,144974.4,58.93268292682926
15108,50000,180.0,100.0,18000.0,36.0
15435,250000,75.0,510.0,38250.0,15.299999999999999
15435,250000,145.0,49.0,7105.0,2.842
15435,250000,75.0,510.0,38250.0,15.299999999999999
15435,250000,75.0,49.0,3675.0,1.47
15435,250000,46.0,1701.02,78246.92,31.298768
15435,250000,59.0,138.68,8182.120000000001,3.2728480000000006
24169,170000,83.0,774.3,64266.899999999994,37.80405882352941
12862,293340,69.95,3287.01,229926.3495,78.3822013704234
16067,50000,114.0,118.0,13452.0,26.904
16067,50000,114.0,118.0,13452.0,26.904
16067,50000,114.0,25.0,2850.0,5.7
16067,50000,66.0,307.0,20262.0,40.524
22690,50000,140.0,460.0,64400.0,128.8
18535,250000,23.5,4827.0,113434.5,45.373799999999996
10366,80000,145.0,254.0,36830.0,46.037499999999994
10366,80000,80.0,218.0,17440.0,21.8
10366,80000,64.0,932.0,59648.0,74.56
17589,86342,125.0,198.0,24750.0,28.665076092747444
17589,86342,93.0,238.0,22134.0,25.635264413610987
17589,86342,66.0,207.5,13695.0,15.861342104653586
17589,86342,51.0,491.0,25041.0,29.002107896504597
17589,86342,51.0,12.0,612.0,0.7088091542933914
18166,250000,72.0,4800.0,345600.0,138.24
16135,10000,236.0,15.0,3540.0,35.4
18058,484218,105.0,50.7,5323.5,1.0994015092375748
18058,484218,150.0,3.0,450.0,0.09293334820266905
18058,484218,108.0,1156.55,124907.4,25.79569532731125
18058,484218,150.0,137.1,20565.0,4.247054012861976
18058,484218,150.0,2.0,300.0,0.061955565468446036
18058,484218,150.0,58.0,8700.0,1.796711398584935
18058,484218,150.0,30.0,4500.0,0.9293334820266905
15216,1908,50.0,3.94,197.0,10.324947589098532
15289,60000,84.0,641.0,53844.0,89.74
17721,250000,130.0,516.14,67098.2,26.83928
17721,250000,90.0,1128.27,101544.3,40.61772
17721,250000,90.0,1128.27,101544.3,40.61772
17721,250000,90.0,483.87,43548.3,17.419320000000003
17721,250000,130.0,120.38,15649.4,6.25976
24086,337995,68.69,866.28,59504.773199999996,17.60522291749878
24086,337995,145.0,2.68,388.6,0.11497211497211499
24086,337995,72.0,8.52,613.4399999999999,0.18149380908001597
24086,337995,43.89,3133.48,137528.43720000001,40.689488661074876
24086,337995,60.0,8.98,538.8000000000001,0.15941064216926287
24086,337995,90.0,17.58,1582.1999999999998,0.468113433630675
25312,113640,74.0,210.6,15584.4,13.713833157338964
25312,113640,56.0,207.65,11628.4,10.232664554734248
19630,70000,168.0,210.0,35280.0,50.4
19630,70000,164.0,181.0,29684.0,42.40571428571428
25378,36000,434.0,0.0,0.0,0.0
27166,184410,100.0,824.27,82427.0,44.69768450734776
27166,184410,156.0,47.66,7434.959999999999,4.03175532780218
12868,96866,82.09,117.11,9613.5599,9.92459676253794
22813,985776,88.0,8555.0,752840.0,76.37029101946081
24763,379288,190.0,467.65,88853.5,23.426393663917654
24763,379288,116.0,1136.32,131813.12,34.75277889097467
24763,379288,75.0,952.18,71413.5,18.828304612853557
14114,100000,193.0,222.0,42846.0,42.846000000000004
14114,100000,133.0,453.0,60249.0,60.248999999999995
23194,162435,96.0,214.94,20634.239999999998,12.70307507618432
23194,162435,79.0,1027.76,81193.04,49.98494166897528
23194,162435,107.0,167.95,17970.649999999998,11.063286853202818
12491,150000,170.0,110.67,18813.9,12.5426
